,name,field,grade,url
236039,롯데푸드㈜,영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/236039
236051,JTBC,기획·전략·경영,3,https://www.jobkorea.co.kr/starter/PassAssay/View/236051
235446,㈜에코비트,제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235446
235445,(주)카스,제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235445
235551,㈜소룩스,사무보조·문서작성,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235551
235555,삼성화재해상보험,IT·솔루션·기술영업,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235555
235565,삼성전자서비스(주),설치·정비·A/S,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235565
235568,한국전력공사,전기·전자·제어,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235568
235577,한국철도공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235577
235584,한국도로공사,사무·총무·법무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235584
235585,계룡건설산업(주),토목·조경·도시·측량,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235585
235587,(주)유신,토목·조경·도시·측량,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235587
235586,(주)도화엔지니어링,토목·조경·도시·측량,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235586
235590,아성,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235590
235599,한국보건산업진흥원,바이오·제약·식품,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235599
235604,금호석유화학(주),환경·플랜트,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235604
235619,㈜CJ ENM,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235619
235633,한국산림복지진흥원,사무보조·문서작성,1,https://www.jobkorea.co.kr/starter/PassAssay/View/235633
235634,대구도시공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235634
235643,롯데건설(주),시공·현장·감리·공무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235643
235644,(주)도화엔지니어링,건축·설계·인테리어,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235644
235649,교통안전공단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235649
235651,(주)킨텍스,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235651
235653,한국산업인력공단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235653
235655,한국전력공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235655
235556,NH투자증권(주),IT·솔루션·기술영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235556
235663,삼성전자(주),생산관리·공정관리·품질관리,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235663
235673,(주)비케이알,영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235673
235674,서울대학교,기획·전략·경영,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235674
235603,한국도로공사,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235603
235694,경남신용보증재단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235694
235664,(주)포스코인터내셔널,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235664
235665,현대위아(주),영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235665
235670,SK D&D㈜,기획·전략·경영,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235670
235666,현대모비스(주),자동차·조선·기계,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235666
235699,서울교통공사,자동차·조선·기계,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235699
235705,(주)슈피겐코리아,제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235705
235707,대구시설공단,전기·전자·제어,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235707
235708,현대자동차㈜,자동차·조선·기계,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235708
235441,국토안전관리원,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235441
235443,현대엔지니어링(주),재무·세무·IR,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235443
235444,(주)한진,유통·물류·재고,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235444
235453,㈜KT,제품·서비스영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235453
235454,한국농어촌공사,사무·총무·법무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235454
235455,한미약품(주),바이오·제약·식품,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235455
235459,현대자동차㈜,생산관리·공정관리·품질관리,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235459
235461,한전KDN,전기·전자·제어,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235461
235469,한국산업기술평가관리원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235469
235470,한국토지주택공사,건축·설계·인테리어,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235470
235473,GS리테일,영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235473
235477,현대엔지니어링(주),토목·조경·도시·측량,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235477
235478,한국수출입은행,토목·조경·도시·측량,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235478
235395,아시아나항공(주),여행·항공·숙박,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235395
235482,(주)SIMPAC,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235482
235484,(주)JYP엔터테인먼트,상품기획·MD,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235484
235495,삼성전자(주),생산·제조·설비·조립,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235495
235496,삼성전자(주),생산·제조·설비·조립,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235496
235499,한국가스공사,화학·에너지·환경,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235499
235500,한국남동발전(주),화학·에너지·환경,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235500
235502,한국도로공사,자동차·조선·기계,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235502
235503,국방기술품질원,자동차·조선·기계,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235503
235504,서울도시가스(주),화학·에너지·환경,1,https://www.jobkorea.co.kr/starter/PassAssay/View/235504
235505,한국중부발전(주),화학·에너지·환경,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235505
235506,(주)한국가스기술공사,자동차·조선·기계,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235506
235507,한국개발연구원,시설·보안·경비·안전,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235507
235508,한국수력원자력(주),화학·에너지·환경,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235508
235509,한국원자력안전기술원,시설·보안·경비·안전,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235509
235510,한국동서발전(주),화학·에너지·환경,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235510
235511,LG전자(주),기계설계·CAD·CAM,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235511
235512,기초과학연구원,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235512
235515,서울교통공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235515
235456,한국원자력의학원,간호사,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235456
235462,(주)삼양홀딩스,간호사,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235462
235468,주식회사 경신,제품·서비스영업,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235468
235514,용인세브란스병원,홍보·PR,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235514
235497,대전세종연구원,기획·전략·경영,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235497
235516,한국과학기술정보연구원,사무보조·문서작성,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235516
235517,(재)한국연구재단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235517
235518,한국원자력환경공단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235518
235537,삼광랩트리,기획·전략·경영,1,https://www.jobkorea.co.kr/starter/PassAssay/View/235537
235356,코스맥스,생산관리·공정관리·품질관리,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235356
235363,㈜원익아이피에스,생산·제조·설비·조립,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235363
235364,일진디스플레이㈜,반도체·디스플레이,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235364
235366,한국자산관리공사,사무보조·문서작성,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235366
235367,삼성전자(주),반도체·디스플레이,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235367
235368,(주)한국가스기술공사,전기·전자·제어,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235368
235369,한국산업단지공단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235369
235370,(재)서울산업진흥원,기획·전략·경영,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235370
235371,㈜GS E&R,구매·자재,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235371
235373,한국해양교통안전공단,자동차·조선·기계,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235373
235307,한미약품(주),제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235307
235382,한전산업개발(주),사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235382
235389,(재)한국장애인개발원,사무·총무·법무,1,https://www.jobkorea.co.kr/starter/PassAssay/View/235389
235390,SK하이닉스(주),반도체·디스플레이,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235390
235394,대한항공,여행·항공·숙박,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235394
235397,한국전력공사,자동차·조선·기계,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235397
235398,한국예탁결제원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235398
235402,한국동서발전(주),전기·전자·제어,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235402
235403,한국남부발전(주),전기·전자·제어,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235403
235404,한미약품(주),바이오·제약·식품,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235404
235393,한국전력공사,ERP·시스템분석·설계,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235393
235406,한전KDN,ERP·시스템분석·설계,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235406
235409,삼성전자(주),생산관리·공정관리·품질관리,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235409
235410,한국토지주택공사,사무보조·문서작성,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235410
235412,㈜엘엑스세미콘,연구소·R&D,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235412
235413,대덕,전기·전자·제어,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235413
235415,㈜BGF리테일,영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235415
235424,코레일테크,전기·전자·제어,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235424
235433,SK㈜,IT·솔루션·기술영업,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235433
235438,서울교통공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235438
235439,서울시설공단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235439
235440,한국철도공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235440
235243,㈜KT,설치·정비·A/S,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235243
235244,삼성전자(주),반도체·디스플레이,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235244
235245,한국자산관리공사,경리·회계·결산,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235245
235249,건강보험심사평가원,응용프로그래머,1,https://www.jobkorea.co.kr/starter/PassAssay/View/235249
235248,한국지능정보사회진흥원,빅데이터·AI(인공지능),2,https://www.jobkorea.co.kr/starter/PassAssay/View/235248
235250,한국가스공사,시스템프로그래머,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235250
235251,한국주택금융공사,DBA·데이터베이스,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235251
235257,부산교통공사,시설·보안·경비·안전,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235257
235263,한국재정정보원,ERP·시스템분석·설계,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235263
235273,한국중부발전(주),사무·총무·법무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235273
235282,㈜세스코,빅데이터·AI(인공지능),2,https://www.jobkorea.co.kr/starter/PassAssay/View/235282
235283,광동제약(주),홍보·PR,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235283
235276,LG전자(주),제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235276
235380,한국광해관리공단,사무보조·문서작성,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235380
235360,크레비스파트너스,구매·자재,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235360
235362,(재)경남창조경제혁신센터,기획·전략·경영,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235362
235378,서울특별시50플러스재단,사무·총무·법무,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235378
235385,대한지방행정공제회,사무·총무·법무,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235385
235387,경제인문사회연구회,연구소·R&D,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235387
235416,미래에셋생명보험,금융·보험영업,0,https://www.jobkorea.co.kr/starter/PassAssay/View/235416
235291,한국남동발전(주),전기·전자·제어,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235291
235292,한국전력공사,전기·전자·제어,5,https://www.jobkorea.co.kr/starter/PassAssay/View/235292
235302,(주)포스코인터내셔널,해외영업·무역영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235302
235314,(주)엔씨소프트,빅데이터·AI(인공지능),2,https://www.jobkorea.co.kr/starter/PassAssay/View/235314
235333,세아상역,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235333
235336,장금상선㈜,유통·물류·재고,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235336
235348,(주)한진,유통·물류·재고,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235348
201915,삼성전자(주),생산·제조·설비·조립,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201915
201790,한국전력공사,전기·전자·제어,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201790
234181,㈜BGF리테일,제품·서비스영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234181
234182,한국피앤지판매(유),생산관리·공정관리·품질관리,2,https://www.jobkorea.co.kr/starter/PassAssay/View/234182
234183,디에이치엘글로벌포워딩코리아(주),유통·물류·재고,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234183
234184,(주)케이티앤지,생산관리·공정관리·품질관리,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234184
234186,SPC삼립,생산관리·공정관리·품질관리,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234186
234187,대림산업㈜,구매·자재,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234187
234188,샘표식품㈜,생산관리·공정관리·품질관리,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234188
234189,(주)서브원,제품·서비스영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234189
234657,한국수자원공사,사무·총무·법무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234657
234671,KDB산업은행,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/234671
234705,한국수자원공사,사무·총무·법무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234705
234707,화성도시공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/234707
234708,㈜BGF리테일,영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/234708
234907,코레일네트웍스,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/234907
234716,CJ제일제당(주),제품·산업디자인,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234716
234717,대림통상(주),그래픽디자인·CG,2,https://www.jobkorea.co.kr/starter/PassAssay/View/234717
234944,(주)클리오,제품·산업디자인,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234944
234953,㈜에치와이,제품·산업디자인,3,https://www.jobkorea.co.kr/starter/PassAssay/View/234953
235063,한국전력공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235063
235125,한미약품(주),IT·솔루션·기술영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235125
235126,㈜이랜드,기획·전략·경영,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235126
235132,한샘,마케팅·광고·분석,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235132
235127,한국후지필름비즈니스이노베이션㈜,제품·서비스영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235127
235133,기아(주),기획·전략·경영,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235133
235134,SK머티리얼즈(주),인사·노무·교육,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235134
235139,코레일테크,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235139
235130,나이스디앤비,마케팅·광고·분석,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235130
235163,삼성전자(주),제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235163
235168,현대모비스(주),제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235168
235169,현대오일뱅크(주),제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235169
235170,현대중공업,제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235170
235175,한국도로공사,통신기술·네트워크구축,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235175
235181,SK하이닉스(주),반도체·디스플레이,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235181
235182,삼성전자(주),반도체·디스플레이,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235182
235183,현대오트론(주),자동차·조선·기계,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235183
235184,델 테크놀로지스,네트워크·서버·보안,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235184
235185,삼성전자(주),반도체·디스플레이,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235185
235186,㈜풀무원,네트워크·서버·보안,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235186
235187,한국관광공사,응용프로그래머,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235187
235188,삼성전자(주),반도체·디스플레이,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235188
235189,한국동서발전(주),응용프로그래머,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235189
235190,SK하이닉스(주),반도체·디스플레이,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235190
235191,(주)한국무역정보통신,응용프로그래머,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235191
235192,한국항공우주산업(주),생산관리·공정관리·품질관리,4,https://www.jobkorea.co.kr/starter/PassAssay/View/235192
235195,(주)대림,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235195
235196,㈜GS글로벌,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235196
235198,현대글로비스(주),해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235198
235200,엘에스엠트론,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235200
235201,㈜신세계인터내셔날,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235201
235202,(주)이수페타시스,해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235202
235203,(주)유풍,해외영업·무역영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/235203
235207,부산교통공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235207
235220,부산정보산업진흥원,전시·컨벤션,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235220
235225,부산환경공단,화학·에너지·환경,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235225
235206,삼성물산(주),제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/235206
201738,현대자동차㈜,자동차·조선·기계,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201738
201742,AJ 네트웍스,재무·세무·IR,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201742
201743,한국서부발전(주),사무·총무·법무,1,https://www.jobkorea.co.kr/starter/PassAssay/View/201743
201746,국토안전관리원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201746
201749,한국에너지기술평가원,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201749
201753,코오롱글로벌,제품·서비스영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201753
201763,한국로버트보쉬㈜,유통·물류·재고,5,https://www.jobkorea.co.kr/starter/PassAssay/View/201763
201767,(주)동원F&B,영업관리·지원·영업기획,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201767
201427,(주)한섬,경리·회계·결산,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201427
201775,네이버웹툰㈜,마케팅·광고·분석,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201775
201781,한국동서발전(주),전기·전자·제어,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201781
201791,산업연구원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201791
201794,GS리테일,영업관리·지원·영업기획,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201794
201796,한국철도공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201796
201800,교통안전공단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201800
201804,정보통신산업진흥원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201804
201806,(재)한국표준과학연구원,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201806
201807,한국산업기술평가관리원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201807
201782,현대자동차㈜,빅데이터·AI(인공지능),3,https://www.jobkorea.co.kr/starter/PassAssay/View/201782
201814,㈜호반호텔앤리조트,요리·영양·제과제빵·바리스타,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201814
201797,두산모빌리티이노베이션,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201797
201819,라이나생명보험,채권·심사·보험·보상,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201819
201820,한국가스공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201820
201821,한국도로공사,사무·총무·법무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201821
201824,한국동서발전(주),사무·총무·법무,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201824
201825,(주)엔씨소프트,응용프로그래머,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201825
201827,국립암센터,사무·원무·코디,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201827
201833,㈜BGF리테일,웹프로그래머,4,https://www.jobkorea.co.kr/starter/PassAssay/View/201833
201840,한국과학기술기획평가원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201840
201842,수도권매립지관리공사,응용프로그래머,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201842
201844,한샘,제품·서비스영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201844
201851,한국토지주택공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201851
201852,한국가스공사,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201852
201853,국가과학기술인력개발원,사무보조·문서작성,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201853
201854,한국전자통신연구원,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201854
201873,한국고용정보원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201873
201874,국민건강보험공단,사무·총무·법무,4,https://www.jobkorea.co.kr/starter/PassAssay/View/201874
201892,포스코홀딩스,생산관리·공정관리·품질관리,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201892
201593,㈜티몬,상품기획·MD,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201593
201594,(주)스펙업애드,마케팅·광고·분석,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201594
201600,유진기업(주),경리·회계·결산,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201600
201601,SPC삼립,경리·회계·결산,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201601
201602,현대트랜시스,자동차·조선·기계,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201602
201754,GS리테일,영업관리·지원·영업기획,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201754
201608,농심그룹 메가마트,판매·서빙·매장관리,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201608
201614,전략물자관리원,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201614
201616,코레일관광개발㈜,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201616
201622,지에스이피에스,홍보·PR,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201622
201623,삼성전자(주),해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201623
201624,삼성전자(주),해외영업·무역영업,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201624
201629,(주)선진,제품·서비스영업,4,https://www.jobkorea.co.kr/starter/PassAssay/View/201629
201640,북한이탈주민지원재단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201640
201630,(주)제일기획,빅데이터·AI(인공지능),5,https://www.jobkorea.co.kr/starter/PassAssay/View/201630
201634,SK브로드밴드(주),빅데이터·AI(인공지능),3,https://www.jobkorea.co.kr/starter/PassAssay/View/201634
201642,(재)한국장학재단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201642
201643,중소벤처기업진흥공단,기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201643
201647,현대자동차㈜,자동차·조선·기계,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201647
201650,포르쉐코리아(주),기획·전략·경영,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201650
201659,삼성전자(주),생산관리·공정관리·품질관리,4,https://www.jobkorea.co.kr/starter/PassAssay/View/201659
201660,CJ제일제당(주),영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201660
201662,(주)이마트에브리데이,판매·서빙·매장관리,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201662
201663,코리아세븐,영업관리·지원·영업기획,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201663
201666,코레일유통(주),사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201666
201667,충북신용보증재단,사무·총무·법무,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201667
201686,(주)LG화학,생산관리·공정관리·품질관리,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201686
201693,주식회사 경신,제품·서비스영업,3,https://www.jobkorea.co.kr/starter/PassAssay/View/201693
201696,전략물자관리원,화학·에너지·환경,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201696
201697,광주과학기술원,시설·보안·경비·안전,2,https://www.jobkorea.co.kr/starter/PassAssay/View/201697
